Species.Pop,HighestTrait,lat,lon,maxtemp_point,maxtemp_lower,maxtemp_upper,maxtemp_NoB_point,maxtemp_NoB_lower,maxtemp_NoB_upper,tolerance_point,tolerance_lower,tolerance_upper,tolerance_NoB_point,tolerance_NoB_lower,tolerance_NoB_upper,tolerance_Tpref_point,tolerance_Tpref_lower,tolerance_Tpref_upper,numhours_point,numhours_lower,numhours_upper,numhours_NoB_point,numhours_NoB_lower,numhours_NoB_upper,streak_point,streak_lower,streak_upper,streak_NoB_point,streak_NoB_lower,streak_NoB_upper,streak_days_point,streak_days_lower,streak_days_upper,streak_days_nob_point,streak_days_nob_lower,streak_days_nob_upper,AdultLifespan,maxtemp_point2,maxtemp_lower2,maxtemp_upper2,maxtemp_NoB_point2,maxtemp_NoB_lower2,maxtemp_NoB_upper2,tolerance_point2,tolerance_lower2,tolerance_upper2,tolerance_NoB_point2,tolerance_NoB_lower2,tolerance_NoB_upper2,tolerance_Tpref_point2,tolerance_Tpref_lower2,tolerance_Tpref_upper2,numhours_point2,numhours_lower2,numhours_upper2,numhours_NoB_point2,numhours_NoB_lower2,numhours_NoB_upper2,streak_point2,streak_lower2,streak_upper2,streak_NoB_point2,streak_NoB_lower2,streak_NoB_upper2,streak_days_point2,streak_days_lower2,streak_days_upper2,streak_days_nob_point2,streak_days_nob_lower2,streak_days_nob_upper2,elevation,ScaledTSM,BIOME
Aedes_aegypti,BitingRate,-23.08,-52.46,"36.53312522","36.53312522","36.53312522","38.5786199","38.57861988","38.5786199","3.466874783","3.466874783","3.866874783","1.421380099","1.421380117","1.821380099","3.466874783","3.466874783","3.866874783","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.53312522","36.53312522","36.53312522","38.57861988","38.57861988","38.57861988","0.916874783","-1.633125217","3.466874783","-1.128619883","-3.678619883","1.421380117","0.916874783","-1.633125217","3.466874783","0","13","0","16","138","0",,"5",,"4","6",,,"2",,"3","16",,"463","0.452946765550243",1.00000000000
Aedes_aegypti,BitingRate,-21.4,-50.06,"38.63615807","38.63615807","38.63615807","42.24296712","42.24296703","42.24296712","1.363841927","1.363841926","1.763841927","-2.242967121","-2.242967031","-1.842967121","1.363841926","1.363841926","1.763841926","0","0","0","28","28","19",,,,"6","6","5",,,,"4","4","4",AdultLifespan,"38.63615807","38.63615807","38.63615807","42.24296703","42.24296703","42.24296703","-1.186158074","-3.736158074","1.363841926","-4.792967031","-7.342967031","-2.242967031","-1.186158074","-3.736158074","1.363841926","16","111","0","122","408","28","6","7",,"6","8","6","3","6",,"6","21","4","395","0.361900488342197",7.00000000000
Aedes_aegypti,BitingRate,-20.56,-48.57,"37.06224097","37.06224097","37.06224097","41.30348963","41.30348961","41.30348963","2.937759032","2.937759032","3.337759032","-1.303489635","-1.303489615","-0.903489635","2.937759032","2.937759032","3.337759032","0","0","0","19","19","11",,,,"4","4","3",,,,"5","5","5",AdultLifespan,"37.06224097","37.06224097","37.06224097","41.30348961","41.30348961","41.30348961","0.387759032","-2.162240968","2.937759032","-3.853489615","-6.403489615","-1.303489615","0.387759032","-2.162240968","2.937759032","0","54","0","94","339","19",,"7",,"6","8","4",,"8",,"9","23","5","537","0.430039838927417",7.00000000000
Aedes_aegypti,BitingRate,-23.5,-46.72,"33.79966112","33.76595104","34.29846143","39.044162","39.04416109","39.044162","6.200338884","6.234048963","6.10153857","0.955837995","0.955838908","1.355837995","6.234048461","6.234048963","6.634048461","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.76595104","33.76651136","33.76595154","39.04416109","39.04416109","39.04416109","3.684048963","1.133488638","6.234048461","-1.594161092","-4.144161092","0.955838908","3.684048963","1.133488638","6.234048461","0","0","0","4","56","0",,,,"3","5",,,,,"1","7",,"768","0.572745610649897",1.00000000000
Aedes_aegypti,BitingRate,-21.21,-44.82,"33.79968649","33.63523815","34.29834666","38.984955","38.98495445","38.984955","6.200313512","6.364761853","6.101653338","1.015044995","1.015045554","1.415044995","6.364761853","6.364761853","6.764761853","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.63523815","33.63523815","33.63523815","38.98495445","38.98495445","38.98495445","3.814761853","1.264761853","6.364761853","-1.534954447","-4.084954447","1.015045553","3.814761853","1.264761853","6.364761853","0","0","0","10","69","0",,,,"3","6",,,,,"3","5",,"811","0.578404543641834",1.00000000000
Aedes_aegypti,BitingRate,-22.89,-42.04,"33.71359263","32.99269989","33.94952212","33.71359263","33.66038999","33.94952212","6.286407374","7.00730011","6.450477881","6.286407374","6.339610006","6.450477881","8.802998063","8.802998063","9.101111754","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.19691631","31.19691632","31.19691631","33.6602859","33.6602859","33.6602859","6.253083693","3.703083678","8.803083693","3.789714101","1.239714101","6.339714101","6.253083693","3.703083678","8.803083693","0","0","0","0","0","0",,,,,,,,,,,,,"4","0.683966435092145",1.00000000000
Aedes_aegypti,BitingRate,-20.24,-40.37,"34.73755084","34.73755084","34.73755084","36.76806779","36.76806779","36.76806779","5.262449157","5.262449157","5.662449157","3.231932212","3.231932212","3.631932212","5.262449157","5.262449157","5.662449157","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"34.73755084","34.73755084","34.73755084","36.76806779","36.76806779","36.76806779","2.712449157","0.162449157","5.262449157","0.681932212","-1.868067788","3.231932212","2.712449157","0.162449157","5.262449157","0","0","0","0","12","0",,,,,"4",,,,,,"2",,"4","0.530682290061292",1.00000000000
Aedes_aegypti,BitingRate,-15.85,-38.9,"31.35521315","31.3552131","31.35521315","31.35521315","31.3552131","31.35521315","8.644786853","8.644786899","9.044786853","8.644786853","8.644786899","9.044786853","9.203235453","10.00005204","9.309713368","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"29.56877671","29.56877671","29.56877671","30.98040367","30.98040367","30.98040367","7.881223292","5.331223292","10.43122329","6.469596335","3.919596335","9.019596335","7.881223292","5.331223292","10.43122329","0","0","0","0","0","0",,,,,,,,,,,,,"14","0.75445323170616",14.00000000000
Aedes_aegypti,BitingRate,-21.05,31.67,"42.32906119","42.32906119","42.32906119","46.70226875","46.70226881","46.70226875","-2.329061185","-2.329061185","-1.929061185","-6.702268746","-6.70226881","-6.302268746","-2.329061185","-2.329061185","-1.929061185","15","15","9","44","44","36","6","6","6","7","7","7","2","2","1","3","3","2",AdultLifespan,"42.32906119","42.32906119","42.32906119","46.70226881","46.70226881","46.70226881","-4.879061185","-7.429061185","-2.329061185","-9.25226881","-11.80226881","-6.70226881","-4.879061185","-7.429061185","-2.329061185","43","133","15","121","273","44","9","11","6","10","12","7","3","3","2","3","6","3","424","0.202024203372408",7.00000000000
Aedes_aegypti,BitingRate,-20.3,44.27,"37.70397994","37.70397994","37.70397994","39.25816772","39.25816768","39.25816772","2.296020056","2.296020056","2.696020056","0.741832276","0.741832323","1.141832276","2.296020056","2.296020056","2.696020056","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"37.70397994","37.70397994","37.70397994","39.25816768","39.25816768","39.25816768","-0.253979944","-2.803979944","2.296020056","-1.808167677","-4.358167677","0.741832323","-0.253979944","-2.803979944","2.296020056","1","13","0","18","209","0","1","5",,"4","6",,"1","2",,"3","10",,"2","0.402257132390225",13.00000000000
Aedes_aegypti,BitingRate,-20.53,47.24,"33.72739987","32.99670161","34.2471823","33.83027428","33.8303772","34.2471823","6.272600134","7.00329839","6.152817704","6.169725718","6.169622798","6.152817704","9.200914004","10.00060904","9.105366006","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"29.42049144","29.42049144","29.42049144","33.8303772","33.83027428","33.83027428","8.029508562","5.479508562","10.57950856","3.619622798","1.069725718","6.169725718","8.029508562","5.479508562","10.57950856","0","0","0","0","0","0",,,,,,,,,,,,,"1295","0.760872923035923",1.00000000000
Aedes_aegypti,BitingRate,-18.13,49.39,"33.76571577","33.06474826","34.28018158","34.37566611","34.37566611","34.37566611","6.234284233","6.935251735","6.119818417","5.624333893","5.624333893","6.024333893","6.935251735","6.935251735","7.335251735","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.06464872","33.06464872","33.06464872","34.37566611","34.37566611","34.37566611","4.38535128","1.83535128","6.93535128","3.074333893","0.524333893","5.624333893","4.38535128","1.83535128","6.93535128","0","0","0","0","0","0",,,,,,,,,,,,,"9","0.603106983724833",1.00000000000
Aedes_aegypti,BitingRate,-19.55,134.23,"40.70187445","40.70187445","40.70187445","45.11629649","45.1162965","45.11629649","-0.701874453","-0.701874453","-0.301874453","-5.116296493","-5.116296505","-4.716296493","-0.701874453","-0.701874453","-0.301874453","16","16","5","262","262","206","3","3","3","7","7","7","2","2","1","10","10","10",AdultLifespan,"40.70187445","40.70187445","40.70187445","45.1162965","45.1162965","45.1162965","-3.251874453","-5.801874453","-0.701874453","-7.666296505","-10.2162965","-5.116296505","-3.251874453","-5.801874453","-0.701874453","317","826","16","662","1111","262","9","12","3","9","14","7","8","21","2","20","29","10","344","0.272469747662317",13.00000000000
Aedes_aegypti,BitingRate,-22.91,139.91,"44.72434483","44.72434483","44.72434483","49.51464119","49.51464092","49.51464119","-4.724344826","-4.724344826","-4.324344826","-9.514641188","-9.514640923","-9.114641188","-4.724344826","-4.724344826","-4.324344826","230","230","182","605","605","543","9","9","9","10","10","10","10","10","9","24","24","22",AdultLifespan,"44.72434483","44.72434483","44.72434483","49.51464092","49.51464092","49.51464092","-7.274344826","-9.824344826","-4.724344826","-12.06464092","-14.61464092","-9.514640923","-7.274344826","-9.824344826","-4.724344826","710","1195","230","1004","1465","605","12","15","9","12","15","10","27","49","10","33","52","24","156","0.0983255580352743",7.00000000000
Aedes_aegypti,BitingRate,-20.66,141.75,"41.8158286","41.8158286","41.8158286","45.8426201","45.84262011","45.8426201","-1.815828596","-1.815828596","-1.415828596","-5.842620102","-5.842620111","-5.442620102","-1.815828596","-1.815828596","-1.415828596","36","36","30","366","366","313","5","5","5","8","8","8","4","4","3","26","26","15",AdultLifespan,"41.8158286","41.8158286","41.8158286","45.84262011","45.84262011","45.84262011","-4.365828596","-6.915828596","-1.815828596","-8.392620111","-10.94262011","-5.842620111","-4.365828596","-6.915828596","-1.815828596","356","885","36","737","1254","366","9","11","5","9","12","8","25","26","4","26","38","26","126","0.224243502711818",7.00000000000
Aedes_aegypti,BitingRate,-20.85,144.2,"40.34820067","40.34820067","40.34820067","44.18394658","44.18394658","44.18394658","-0.348200667","-0.348200667","0.051799333","-4.183946575","-4.183946576","-3.783946575","-0.348200667","-0.348200667","0.051799333","6","6","0","191","191","157","3","3",,"7","7","7","2","2",,"8","8","8",AdultLifespan,"40.34820067","40.34820067","40.34820067","44.18394658","44.18394658","44.18394658","-2.898200667","-5.448200667","-0.348200667","-6.733946576","-9.283946576","-4.183946576","-2.898200667","-5.448200667","-0.348200667","149","630","6","564","974","191","8","9","3","10","11","7","8","26","2","26","38","8","323","0.287781292346079",7.00000000000
Aedes_aegypti,BitingRate,-19.28,146.82,"37.77915938","37.77915938","37.77915938","40.27280546","40.27280514","40.27280546","2.220840623","2.220840623","2.620840623","-0.272805465","-0.272805141","0.127194535","2.220840623","2.220840623","2.620840623","0","0","0","2","2","0",,,,"2","2",,,,,"1","1",,AdultLifespan,"37.77915938","37.77915938","37.77915938","40.27280514","40.27280514","40.27280514","-0.329159377","-2.879159377","2.220840623","-2.822805141","-5.372805141","-0.272805141","-0.329159377","-2.879159377","2.220840623","4","15","0","11","81","2","2","6",,"6","7","2","2","2",,"2","4","1","3","0.399002400789395",7.00000000000
Aedes_aegypti,BitingRate,-20.01,148.25,"37.33542449","37.33542449","37.33542449","41.25599239","41.25599199","41.25599239","2.664575507","2.664575507","3.064575507","-1.255992387","-1.255991987","-0.855992387","2.664575507","2.664575507","3.064575507","0","0","0","1","1","1",,,,"1","1","1",,,,"1","1","1",AdultLifespan,"37.33542449","37.33542449","37.33542449","41.25599199","41.25599199","41.25599199","0.114575507","-2.435424493","2.664575507","-3.805991987","-6.355991987","-1.255991987","0.114575507","-2.435424493","2.664575507","0","6","0","4","7","1",,"6",,"4","7","1",,"1",,"1","1","1","2","0.418212946702204",7.00000000000
Aedes_aegypti,BitingRate,-23.12,150.74,"34.95873917","34.95873917","34.95873917","38.42160079","38.42160079","38.42160079","5.041260833","5.041260833","5.441260833","1.578399207","1.578399207","1.978399207","5.041260833","5.041260833","5.441260833","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"34.95873917","34.95873917","34.95873917","38.42160079","38.42160079","38.42160079","2.491260833","-0.058739167","5.041260833","-0.971600793","-3.521600793","1.578399207","2.491260833","-0.058739167","5.041260833","0","1","0","6","81","0",,"1",,"3","6",,,"1",,"1","4",,"42","0.521106418055748",7.00000000000
Aedes_aegypti,BitingRate,-24.88,152.35,"35.33544371","35.3354437","35.33544371","38.31963875","38.31963875","38.31963875","4.664556295","4.664556297","5.064556295","1.680361245","1.680361245","2.080361245","4.664556297","4.664556297","5.064556297","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.3354437","35.3354437","35.3354437","38.31963875","38.31963875","38.31963875","2.114556297","-0.435443703","4.664556297","-0.869638755","-3.419638755","1.680361245","2.114556297","-0.435443703","4.664556297","0","4","0","4","47","0",,"2",,"2","5",,,"1",,"1","3",,"18","0.504797806663385",4.00000000000
Aedes_aegypti,BitingRate,-21.4,165.82,"33.79090763","32.9964341","34.29451727","34.53656319","34.53656319","34.53656319","6.209092369","7.003565905","6.105482725","5.463436814","5.463436814","5.863436814","7.162224131","7.162224131","7.562224131","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"32.83777587","32.83777587","32.83777587","34.53656319","34.53656319","34.53656319","4.612224131","2.062224131","7.162224131","2.913436814","0.363436814","5.463436814","4.612224131","2.062224131","7.162224131","0","0","0","0","0","0",,,,,,,,,,,,,"6","0.612928955081283",1.00000000000
Aedes_aegypti,BitingRate,-15.51,167.21,"33.7958539","32.99969214","34.29469084","34.31979794","34.31979794","34.31979987","6.204146102","7.000307863","6.105309158","5.680202065","5.680202065","6.080200129","8.236492493","8.236492493","8.636492493","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.76350751","31.76350751","31.76350751","34.31979794","34.31979794","34.31979794","5.686492493","3.136492493","8.236492493","3.130202065","0.580202065","5.680202065","5.686492493","3.136492493","8.236492493","0","0","0","0","0","0",,,,,,,,,,,,,"65","0.659437089634163",1.00000000000
Aedes_aegypti,BitingRate,-17.61,177.46,"33.78267748","32.99786584","34.27161587","35.55047398","35.55047398","35.55047398","6.217322523","7.002134155","6.128384127","4.449526017","4.449526017","4.849526017","8.606313455","8.606313455","9.006313455","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.39368656","31.39368655","31.39368655","35.55047398","35.55047398","35.55047398","6.056313443","3.506313455","8.606313455","1.899526017","-0.650473983","4.449526017","6.056313443","3.506313455","8.606313455","0","0","0","0","2","0",,,,,"2",,,,,,"1",,"21","0.67544769099922",2.00000000000
Aedes_aegypti,BitingRate,-29.42,-66.85,"37.28255032","37.28255032","37.28255032","39.423525","39.42352478","39.423525","2.717449681","2.717449681","3.117449681","0.576474996","0.576475222","0.976474996","2.717449681","2.717449681","3.117449681","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"37.28255032","37.28255032","37.28255032","39.42352478","39.42352478","39.42352478","0.167449681","-2.382550319","2.717449681","-1.973524778","-4.523524778","0.576475222","0.167449681","-2.382550319","2.717449681","0","15","0","10","41","0",,"5",,"4","7",,,"1",,"1","3",,"504","0.420502020164431",7.00000000000
Aedes_aegypti,BitingRate,-26.93,-65.27,"36.08280755","36.08280755","36.08280755","38.06995346","38.06995273","38.06995346","3.917192451","3.917192451","4.317192451","1.930046539","1.930047265","2.330046539","3.917192451","3.917192451","4.317192451","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.08280755","36.08280755","36.08280755","38.06995273","38.06995273","38.06995273","1.367192451","-1.182807549","3.917192451","-0.619952735","-3.169952735","1.930047265","1.367192451","-1.182807549","3.917192451","0","6","0","2","16","0",,"3",,"2","6",,,"1",,"1","1",,"384","0.472442298915753",1.00000000000
Aedes_aegypti,BitingRate,-31.47,-64.13,"40.64436449","40.64436449","40.64436449","43.16953646","43.16953069","43.16953646","-0.644364489","-0.644364489","-0.244364489","-3.16953646","-3.169530691","-2.76953646","-0.644364489","-0.644364489","-0.244364489","3","3","1","9","9","9","3","3","1","7","7","7","1","1","1","1","1","1",AdultLifespan,"40.64436449","40.64436449","40.64436449","43.16953069","43.16953069","43.16953069","-3.194364489","-5.744364489","-0.644364489","-5.719530691","-8.269530691","-3.169530691","-3.194364489","-5.744364489","-0.644364489","6","25","3","24","107","9","6","10","3","7","10","7","1","2","1","2","5","1","411","0.274959517666214",8.00000000000
Aedes_aegypti,BitingRate,-32.41,-63.26,"39.84302604","39.84302604","39.84302604","41.4977383","41.49773203","41.4977383","0.156973962","0.156973962","0.556973962","-1.497738301","-1.497732033","-1.097738301","0.156973962","0.156973962","0.556973962","0","0","0","5","5","5",,,,"4","4","4",,,,"1","1","1",AdultLifespan,"39.84302604","39.84302604","39.84302604","41.49773203","41.49773203","41.49773203","-2.393026038","-4.943026038","0.156973962","-4.047732033","-6.597732033","-1.497732033","-2.393026038","-4.943026038","0.156973962","5","26","0","21","110","5","5","11",,"6","11","4","1","2",,"3","4","1","202","0.309651739665678",8.00000000000
Aedes_aegypti,BitingRate,-31.25,-61.48,"38.70396798","38.70396791","38.70396798","42.9820885","42.98208843","42.9820885","1.296032025","1.296032086","1.696032025","-2.982088504","-2.982088429","-2.582088504","1.296032086","1.296032086","1.696032086","0","0","0","4","4","3",,,,"4","4","3",,,,"1","1","1",AdultLifespan,"38.70396791","38.70396765","38.70396791","42.98208843","42.98208843","42.98208843","-1.253967914","-3.803967645","1.296032086","-5.532088429","-8.082088429","-2.982088429","-1.253967914","-3.803967645","1.296032086","7","28","0","37","121","4","5","8",,"7","9","4","1","2",,"2","6","1","101","0.358964807394786",8.00000000000
Aedes_aegypti,BitingRate,-26.92,-60.05,"41.02908415","41.02908415","41.02908415","43.15118906","43.15118622","43.15118906","-1.029084147","-1.029084147","-0.629084147","-3.151189057","-3.151186223","-2.751189057","-1.029084147","-1.029084147","-0.629084147","5","5","4","36","36","30","5","5","4","7","7","7","1","1","1","2","2","2",AdultLifespan,"41.02908415","41.02908415","41.02908415","43.15118622","43.15118622","43.15118622","-3.579084147","-6.129084147","-1.029084147","-5.701186223","-8.251186223","-3.151186223","-3.579084147","-6.129084147","-1.029084147","33","163","5","127","329","36","8","12","5","8","13","7","2","4","1","4","12","2","86","0.258303908832969",7.00000000000
Aedes_aegypti,BitingRate,-34.09,-59.04,"35.60103679","35.60103679","35.60103679","39.2782117","39.27821169","39.2782117","4.398963208","4.398963208","4.798963208","0.721788296","0.721788312","1.121788296","4.398963208","4.398963208","4.798963208","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.60103679","35.60103679","35.60103679","39.27821169","39.27821169","39.27821169","1.848963208","-0.701036792","4.398963208","-1.828211688","-4.378211688","0.721788312","1.848963208","-0.701036792","4.398963208","0","6","0","14","49","0",,"4",,"5","8",,,"1",,"3","3",,"26","0.493299526013538",8.00000000000
Aedes_aegypti,BitingRate,-34.87,-58.07,"33.9837328","33.98348005","34.29706221","36.66445617","36.66445611","36.66445617","6.016267202","6.016519954","6.102937789","3.335543834","3.335543888","3.735543834","6.016267202","6.016519954","6.416267202","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.9837328","33.9837328","33.9837328","36.66445611","36.66445611","36.66445611","3.466267202","0.916267202","6.016267202","0.785543888","-1.764456112","3.335543888","3.466267202","0.916267202","6.016267202","0","0","0","0","19","0",,,,,"6",,,,,,"3",,"9","0.563317218451048",8.00000000000
Aedes_aegypti,BitingRate,-25.37,-57.6,"38.17243832","38.17243832","38.17243832","40.98200975","40.98200961","40.98200975","1.827561677","1.827561677","2.227561677","-0.982009752","-0.982009606","-0.582009752","1.827561677","1.827561677","2.227561677","0","0","0","10","10","4",,,,"3","3","2",,,,"1","1","1",AdultLifespan,"38.17243832","38.17243832","38.17243832","40.98200961","40.98200961","40.98200961","-0.722438323","-3.272438323","1.827561677","-3.532009606","-6.082009606","-0.982009606","-0.722438323","-3.272438323","1.827561677","5","149","0","94","385","10","4","8",,"7","8","3","1","5",,"6","12","1","98","0.381976236020537",7.00000000000
Aedes_aegypti,BitingRate,-34.9,-56.17,"33.79998201","32.99776917","34.29122","36.30561397","36.30561316","36.30561397","6.200017989","7.002230825","6.10878","3.694386032","3.694386838","4.094386032","8.377528418","8.377528418","8.777528418","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.62247158","31.62247158","31.62247158","36.30561316","36.30561316","36.30561316","5.827528418","3.277528418","8.377528418","1.144386838","-1.405613162","3.694386838","5.827528418","3.277528418","8.377528418","0","0","0","0","5","0",,,,,"2",,,,,,"2",,"62","0.66554293618863",7.00000000000
Aedes_aegypti,BitingRate,-27.35,-55.85,"38.64585301","38.64585301","38.64585301","42.67546194","42.67546193","42.67546194","1.354146993","1.354146993","1.754146993","-2.67546194","-2.675461932","-2.27546194","1.354146993","1.354146993","1.754146993","0","0","0","13","13","8",,,,"5","5","4",,,,"2","2","2",AdultLifespan,"38.64585301","38.64585301","38.64585301","42.67546193","42.67546193","42.67546193","-1.195853007","-3.745853007","1.354146993","-5.225461932","-7.775461932","-2.675461932","-1.195853007","-3.745853007","1.354146993","7","97","0","76","290","13","5","7",,"8","8","5","2","3",,"6","13","2","95","0.361480767102705",1.00000000000
Aedes_aegypti,BitingRate,-25.61,-54.58,"36.94460167","36.94460167","36.94460167","40.02674995","40.02674995","40.02674995","3.055398329","3.055398329","3.455398329","-0.026749953","-0.026749947","0.373250047","3.055398329","3.055398329","3.455398329","0","0","0","1","1","0",,,,"1","1",,,,,"1","1",,AdultLifespan,"36.94460167","36.94460167","36.94460167","40.02674995","40.02674995","40.02674995","0.505398329","-2.044601671","3.055398329","-2.576749947","-5.126749947","-0.026749947","0.505398329","-2.044601671","3.055398329","0","44","0","20","211","1",,"4",,"4","7","1",,"3",,"3","11","1","183","0.435132778873444",1.00000000000
Aedes_aegypti,BitingRate,-28.39,-53.91,"35.41749225","35.41749225","35.41749225","37.87751147","37.87751115","37.87751147","4.582507751","4.582507751","4.982507751","2.122488526","2.122488854","2.522488526","4.582507751","4.582507751","4.982507751","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.41749225","35.41749225","35.41749225","37.87751115","37.87751115","37.87751115","2.032507751","-0.517492249","4.582507751","-0.427511146","-2.977511146","2.122488854","2.032507751","-0.517492249","4.582507751","0","3","0","2","33","0",,"3",,"1","6",,,"1",,"1","2",,"317","0.501245691612605",1.00000000000
Aedes_aegypti,BitingRate,-30.03,-51.2,"37.21470675","37.21470675","37.21470675","40.34058857","40.34058843","40.34058857","2.785293255","2.785293255","3.185293255","-0.340588566","-0.340588431","0.059411434","2.785293255","2.785293255","3.185293255","0","0","0","3","3","0",,,,"2","2",,,,,"1","1",,AdultLifespan,"37.21470675","37.21470675","37.21470675","40.34058843","40.34058843","40.34058843","0.235293255","-2.314706745","2.785293255","-2.890588431","-5.440588431","-0.340588431","0.235293255","-2.314706745","2.785293255","0","32","0","21","122","3",,"7",,"6","7","2",,"2",,"2","5","1","43","0.423439161552702",7.00000000000
Aedes_aegypti,BitingRate,-25.98,27.55,"33.79926349","33.78777644","34.29543485","37.74640693","37.74640675","37.74640693","6.200736509","6.212223559","6.104565155","2.253593067","2.253593248","2.653593067","6.212226844","6.212223559","6.612226844","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.78777644","33.78801369","33.78777316","37.74640675","37.74640675","37.74640675","3.662223559","1.111986311","6.212226844","-0.296406752","-2.846406752","2.253593248","3.662223559","1.111986311","6.212226844","0","0","0","1","26","0",,,,"1","4",,,,,"1","5",,"1527","0.571800726799819",10.00000000000
Aedes_aegypti,BitingRate,-30.77,30.43,"33.28304978","32.84137538","33.28304978","33.28304978","32.84137538","33.28304978","6.716950221","7.158624619","7.116950221","6.716950221","7.158624619","7.116950221","8.431259645","8.431259645","8.831259645","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.56865208","31.56865208","31.56874036","32.84138367","32.84138367","32.84138367","5.881347924","3.331347924","8.431259645","4.608616326","2.058616326","7.158616326","5.881347924","3.331347924","8.431347924","0","0","0","0","0","0",,,,,,,,,,,,,"46","0.667872935763371",1.00000000000
Aedes_aegypti,BitingRate,-28.75,31.89,"40.76816248","40.76816248","40.76816248","43.24839901","43.24839176","43.24839901","-0.76816248","-0.76816248","-0.36816248","-3.248399012","-3.248391759","-2.848399012","-0.76816248","-0.76816248","-0.36816248","3","3","1","11","11","10","3","3","1","5","5","4","1","1","1","1","1","1",AdultLifespan,"40.76816248","40.76816248","40.76816248","43.24839176","43.24839176","43.24839176","-3.31816248","-5.86816248","-0.76816248","-5.798391759","-8.348391759","-3.248391759","-3.31816248","-5.86816248","-0.76816248","10","36","3","18","76","11","5","7","3","7","7","5","1","2","1","1","2","1","118","0.269599950330464",1.00000000000
Aedes_aegypti,BitingRate,-26.92,32.25,"39.0787359","39.07873588","39.0787349","40.96220863","40.96220863","40.96220863","0.9212641","0.921264122","1.321265101","-0.962208634","-0.962208633","-0.562208634","0.921264122","0.921264122","1.321264122","0","0","0","3","3","3",,,,"3","3","3",,,,"1","1","1",AdultLifespan,"39.07873588","39.07873588","39.07873588","40.96220863","40.96220863","40.96220863","-1.628735878","-4.178735878","0.921264122","-3.512208633","-6.062208633","-0.962208633","-1.628735878","-4.178735878","0.921264122","11","27","0","13","70","3","4","7",,"5","7","3","1","1",,"1","3","1","54","0.342740035715416",1.00000000000
Aedes_aegypti,BitingRate,-25.02,46.98,"33.88659786","33.8867029","34.29544466","37.53776262","37.53776262","37.53776262","6.113402138","6.113297099","6.104555343","2.462237379","2.462237379","2.862237379","6.113402138","6.113297099","6.513402138","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.88659786","33.88682489","33.88659786","37.53776262","37.53776262","37.53776262","3.563402138","1.013175112","6.113402138","-0.087762621","-2.637762621","2.462237379","3.563402138","1.013175112","6.113175112","0","0","0","1","22","0",,,,"1","6",,,,,"1","2",,"16","0.567522466257902",1.00000000000
